             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.6702465        0.710000          280.48           13.08         0.04157            0.50    9.882+0.000j
      4.6702465        0.720000          293.03           12.78         0.04172            0.58    9.992+0.000j
      4.6702465        0.730000          305.92           12.48         0.04188            0.67    9.955+0.000j
      4.6702465        0.740000          319.13           12.18         0.04200            0.76    9.756+0.000j
      4.6702465        0.750000          332.67           11.88         0.04213            0.86    9.936+0.000j
      4.6702465        0.760000          346.53           11.58         0.04228            0.97    9.924+0.000j
      4.6702465        0.770000          360.70           11.27         0.04242            1.09    9.836+0.000j
      4.6702465        0.780000          375.19           10.97         0.04255            1.22    8.567+0.000j
      4.6702465        0.790000          389.97           10.67         0.04269            1.35    9.680+0.000j
      4.6702465        0.800000          405.06           10.37         0.04283            1.49    9.660+0.000j
      4.6702465        0.810000          420.44           10.07         0.04299            1.64    9.819+0.000j
      4.6702465        0.820000          436.11            9.78         0.04311            1.79    9.916+0.000j
      4.6702465        0.830000          452.06            9.48         0.04325            1.96    9.513+0.000j
      4.6702465        0.840000          468.30            9.19         0.04339            2.14    9.887+0.000j
      4.6702465        0.850000          484.81            8.90         0.04354            2.31    8.632+0.000j
      4.6702465        0.860000          501.58            8.61         0.04368            2.51    9.829+0.000j
      4.6702465        0.870000          518.62            8.33         0.04381            2.70    8.452+0.000j
      4.6702465        0.880000          535.93            8.05         0.04395            2.91    9.638+0.000j
      4.6702465        0.890000          553.48            7.77         0.04409            3.12    8.262+0.000j
      4.6702465        0.900000          571.28            7.49         0.04423            3.34    6.695+0.000j
      4.6702465        0.910000          589.33            7.22         0.04437            3.57    9.780+0.000j
      4.6702465        0.920000          607.61            6.95         0.04451            3.81    9.974+0.000j
      4.6702465        0.930000          626.13            6.68         0.04465            4.05    9.932+0.000j
      4.6702465        0.940000          644.87            6.42         0.04478            4.30    9.199+0.000j
      4.6702465        0.950000          663.84            6.16         0.04492            4.56    8.400+0.000j
      4.6702465        0.960000          683.03            5.90         0.04506            4.83    9.808+0.000j
      4.6702465        0.970000          702.42            5.65         0.04520            5.11    9.769+0.000j
      4.6702465        0.980000          722.03            5.40         0.04534            5.40    9.433+0.000j
      4.6702465        0.990000          741.83            5.16         0.04548            5.68    9.988+0.000j
      4.6702485        0.000000          687.54          354.52         0.02913           26.33    8.915+0.000j
      4.6702485        0.010000          410.71            0.01         0.03689            2.70    8.517+0.000j
      4.6702485        0.020000          392.56            0.05         0.03663            3.10    9.701+0.000j
      4.6702485        0.030000          375.09            0.07         0.03638            3.52    9.989+0.000j
      4.6702485        0.040000          358.32            0.08         0.03612            3.96    9.540+0.000j
      4.6702485        0.050000          342.24            0.06         0.03589            4.41    9.922+0.000j
