             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
     93.5303960        6.045000          266.28           56.67         0.03351            1.86    9.979+0.000j
     93.5303960        6.050000          268.96           58.95         0.03349            1.82   10.000+0.000j
     93.5303960        6.055000          271.79           61.35         0.03346            1.78    9.964+0.000j
     93.5303960        6.060000          274.78           63.88         0.03342            1.75    9.816+0.000j
     93.5303960        6.065000          277.93           66.56         0.03340            1.72    9.911+0.000j
     93.5303960        6.070000          281.25           69.42         0.03336            1.67    9.974+0.000j
     93.5303960        6.075000          284.72           72.39         0.03333            1.65    9.948+0.000j
     93.5303960        6.080000          288.37           75.57         0.03330            1.62    9.915+0.000j
     93.5303960        6.085000          292.18           78.91         0.03327            1.58    9.966+0.000j
     93.5303960        6.090000          296.16           82.46         0.03322            1.56    9.944+0.000j
     93.5303960        6.095000          300.31           86.21         0.03319            1.53    9.991+0.000j
     93.5303960        6.100000          304.63           90.20         0.03315            1.50    9.970+0.000j
     93.5303960        6.105000          309.12           94.43         0.03312            1.47    9.957+0.000j
     93.5303960        6.110000          313.78           98.89         0.03307            1.44    9.923+0.000j
     93.5303960        6.115000          318.62          103.59         0.03303            1.41    9.940+0.000j
     93.5303960        6.120000          323.62          108.59         0.03298            1.39    9.820+0.000j
     93.5303960        6.125000          328.80          113.87         0.03294            1.36    9.998+0.000j
     93.5303960        6.130000          334.15          119.46         0.03288            1.34    9.993+0.000j
     93.5303960        6.135000          339.65          125.30         0.03282            1.31    9.999+0.000j
     93.5303960        6.140000          345.32          131.46         0.03277            1.29    9.801+0.000j
     93.5303960        6.145000          351.15          137.90         0.03271            1.28    9.985+0.000j
     93.5303960        6.150000          357.13          144.65         0.03263            1.26    9.986+0.000j
     93.5303960        6.155000          363.25          151.67         0.03257            1.25    9.924+0.000j
     93.5303960        6.160000          369.50          158.94         0.03250            1.24    9.865+0.000j
     93.5303960        6.165000          375.89          166.44         0.03243            1.24    9.987+0.000j
     93.5303960        6.170000          382.39          174.16         0.03235            1.24    9.670+0.000j
     93.5303960        6.175000          389.01          182.06         0.03227            1.25    9.999+0.000j
     93.5303960        6.180000          395.72          190.10         0.03219            1.26    9.983+0.000j
     93.5303960        6.185000          402.52          198.26         0.03211            1.28    9.937+0.000j
     93.5303960        6.190000          409.41          206.50         0.03201            1.31    9.928+0.000j
     93.5303960        6.195000          416.36          214.80         0.03193            1.34    9.960+0.000j
     93.5314851        5.700000          416.92           17.69         0.03681           13.98    9.899+0.000j
     93.5314851        5.705000          410.79           17.64         0.03675           13.59    9.944+0.000j
     93.5314851        5.710000          404.76           17.59         0.03669           13.22    9.873+0.000j
     93.5314851        5.715000          398.84           17.56         0.03662           12.82    9.816+0.000j
