             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.7962871        4.468000          390.06            5.44         0.00000          338.17    1.933+0.000j
      4.7962871        4.480000          387.71            6.13         0.00000          351.24    1.077+0.000j
      4.7962871        4.492000          385.06            6.84         0.00000          364.29    5.282+0.000j
      4.7962871        4.504000          382.06            7.56         0.00000          377.23    8.382+0.000j
      4.7962871        4.516000          378.68            8.30         0.00000          389.95    9.866+0.000j
      4.7962871        4.528000          374.90            9.04         0.00000          402.22    4.089+0.000j
      4.7962871        4.540000          370.68            9.79             nan          413.96    9.947+0.000j
      4.7962871        4.552000          365.98           10.53         0.00000          425.01    1.018+0.000j
      4.7962871        4.564000          360.78           11.27         0.00000          435.14    8.872+0.000j
      4.7962871        4.576000          355.05           12.00             nan          444.26    9.289+0.000j
      4.7962871        4.588000          348.77           12.72             nan          451.99    5.130+0.000j
      4.7962871        4.600000          341.90           13.42             nan          458.30    1.609+0.000j
      4.7962871        4.612000          334.43           14.11         0.00000          463.11    9.995+0.000j
      4.7962871        4.624000          326.35           14.78         0.00000          466.03    9.703+0.000j
      4.7962871        4.636000          317.65           15.42         0.00000          467.08    1.763+0.000j
      4.7962871        4.648000          308.33           16.05         0.00000          466.00    9.680+0.000j
      4.7962871        4.660000          298.39           16.64         0.00000          462.74    5.863+0.000j
      4.7962871        4.672000          287.83           17.21         0.00000          457.23    6.671+0.000j
      4.7962871        4.684000          276.69           17.76             nan          449.36    2.507+0.000j
      4.7962871        4.696000          264.99           18.27         0.00000          439.12    9.416+0.000j
      4.7962871        4.708000          252.77           18.75         0.00000          426.52    1.013+0.000j
      4.7962871        4.720000          240.06           19.20         0.00000          411.60    2.264+0.000j
      4.7962871        4.732000          226.94           19.61         0.00000          394.45    1.035+0.000j
      4.7962871        4.744000          213.46           19.99         0.00000          375.17    1.182+0.000j
      4.7962871        4.756000          199.71           20.33         0.00000          353.96    8.425+0.000j
      4.7962871        4.768000          185.76           20.63         0.00000          330.97    2.639+0.000j
      4.7962871        4.780000          171.72           20.88         0.00000          306.50    2.714+0.000j
      4.7962871        4.792000          157.69           21.10         0.00000          280.82    1.118+0.000j
      4.7962871        4.804000          143.80           21.26         0.00000          254.24    1.225+0.000j
      4.7962871        4.816000          130.16           21.38             nan          227.10    7.887+0.000j
      4.7962871        4.828000          116.91           21.44         0.00000          199.84    1.446+0.000j
