             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.8230198        4.564000         1854.80           22.34         0.00000         5309.52    1.337+0.000j
      4.8230198        4.576000         1856.82           24.35         0.00000         5309.52    2.061+0.000j
      4.8230198        4.588000         1858.92           26.45         0.00002         5309.52    4.971+0.000j
      4.8230198        4.600000         1861.10           28.64         0.00000         5309.52    1.010+0.000j
      4.8230198        4.612000         1863.38           30.91         0.00001         5309.52    3.233+0.000j
      4.8230198        4.624000         1865.74           33.27         0.00000         5309.52    9.285+0.000j
      4.8230198        4.636000         1868.18           35.72         0.00000         5309.52    1.024+0.000j
      4.8230198        4.648000         1869.66           36.67         0.00001         5366.46    9.082+0.000j
      4.8230198        4.660000         1867.61           37.11         0.00001         5428.62    9.871+0.000j
      4.8230198        4.672000         1861.85           37.54         0.00000         5475.98    1.021+0.000j
      4.8230198        4.684000         1852.35           37.95         0.00000         5508.22    1.180+0.000j
      4.8230198        4.696000         1839.05           38.35         0.00000         5524.96    1.353+0.000j
      4.8230198        4.708000         1821.95           38.73         0.00000         5526.26    9.926+0.000j
      4.8230198        4.720000         1801.06           39.11         0.00000         5511.87    7.859+0.000j
      4.8230198        4.732000         1776.40           39.47         0.00001         5481.86    1.190+0.000j
      4.8230198        4.744000         1748.02           39.82         0.00000         5436.34    1.078+0.000j
      4.8230198        4.756000         1715.98           40.16         0.00000         5375.40    2.602+0.000j
      4.8230198        4.768000         1680.37           40.49         0.00000         5299.29    1.076+0.000j
      4.8230198        4.780000         1641.30           40.82         0.00000         5208.33    1.014+0.000j
      4.8230198        4.792000         1598.90           41.14         0.00000         5102.88    1.011+0.000j
      4.8230198        4.804000         1553.30           41.44         0.00000         4983.51    1.869+0.000j
      4.8230198        4.816000         1504.68           41.74         0.00001         4850.72    1.399+0.000j
      4.8230198        4.828000         1453.21           42.04         0.00000         4705.03    2.107+0.000j
      4.8230198        4.840000         1399.11           42.33         0.00001         4547.24    5.950+0.000j
      4.8230198        4.852000         1342.60           42.62         0.00000         4378.06    9.993+0.000j
      4.8230198        4.864000         1283.91           42.90         0.00001         4198.36    9.697+0.000j
      4.8230198        4.876000         1223.31           43.17         0.00001         4009.04    1.048+0.000j
      4.8230198        4.888000         1161.06           43.44         0.00000         3811.07    5.228+0.000j
      4.8230198        4.900000         1097.47           43.71         0.00000         3605.51    1.261+0.000j
      4.8230198        4.912000         1032.84           43.98         0.00000         3393.42    1.038+0.000j
      4.8230198        4.924000          967.50           44.24         0.00000         3176.03    1.018+0.000j
      4.8230198        4.936000          901.78           44.50         0.00000         2954.56    1.902+0.000j
      4.8230198        4.948000          836.05           44.76         0.00000         2730.29    3.976+0.000j
      4.8230198        4.960000          770.68           45.02         0.00000         2504.58    8.620+0.000j
      4.8230198        4.972000          706.04           45.28         0.00000         2278.93    1.010+0.000j
      4.8230198        4.984000          642.53           45.55         0.00000         2054.68    1.225+0.000j
      4.8230198        4.996000          580.57           45.81         0.00001         1833.42    1.004+0.000j
      4.8230198        5.008000          520.58           46.09         0.00001         1616.73    3.862+0.000j
      4.8230198        5.020000          462.99           46.36         0.00000         1406.22    1.079+0.000j
      4.8230198        5.032000          408.23           46.66         0.00000         1203.57    1.324+0.000j
      4.8230198        5.044000          356.77           46.96         0.00000         1010.49    2.815+0.000j
      4.8230198        5.056000          309.07           47.29         0.00001          828.78    1.000+0.000j
      4.8230198        5.068000          265.59           47.64         0.00000          660.21    1.009+0.000j
      4.8230198        5.080000          226.81           48.03         0.00002          506.63    1.089+0.000j
      4.8230198        5.092000          193.22           48.47         0.00000          369.95    1.018+0.000j
      4.8230198        5.104000          165.30           49.00         0.00001          252.10    4.582+0.000j
      4.8230198        5.116000          143.54           49.65         0.00001          155.03    8.634+0.000j
      4.8230198        5.128000          128.27           50.57         0.01594           80.11    2.065+0.000j
      4.8230198        5.140000          118.95           51.89         0.02784           28.63    6.966+0.000j
